,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Germany,Geography_Spain
7486,561.0,1.0,32.0,5.0,0.0,2.0,1.0,0.0,84871.99,1.0,0.0,0.0
7487,814.0,1.0,49.0,8.0,0.0,2.0,0.0,0.0,157822.54,1.0,0.0,0.0
7488,651.0,0.0,56.0,4.0,0.0,1.0,0.0,0.0,84383.22,0.0,1.0,0.0
7489,538.0,0.0,42.0,4.0,80380.24,1.0,1.0,0.0,119216.46,1.0,0.0,0.0
7490,600.0,0.0,26.0,6.0,108909.12,1.0,1.0,0.0,82547.01,1.0,0.0,0.0
7491,654.0,0.0,35.0,2.0,90865.8,1.0,1.0,1.0,86764.46,1.0,0.0,0.0
7492,622.0,1.0,40.0,4.0,99799.76,2.0,1.0,0.0,197372.13,1.0,0.0,0.0
7493,682.0,1.0,28.0,10.0,200724.96,1.0,0.0,1.0,82872.64,0.0,0.0,1.0
7494,610.0,0.0,37.0,10.0,140363.95,2.0,1.0,1.0,129563.86,1.0,0.0,0.0
7495,795.0,0.0,36.0,1.0,151844.64,1.0,1.0,1.0,135388.89,1.0,0.0,0.0
7496,557.0,0.0,27.0,2.0,0.0,2.0,0.0,1.0,4497.55,0.0,1.0,0.0
7497,824.0,1.0,49.0,8.0,133231.48,1.0,1.0,1.0,67885.37,1.0,0.0,0.0
7498,698.0,1.0,27.0,7.0,0.0,2.0,1.0,0.0,111471.55,1.0,0.0,0.0
7499,630.0,0.0,36.0,8.0,126598.99,2.0,1.0,1.0,134407.93,0.0,1.0,0.0
7500,609.0,0.0,71.0,6.0,113317.1,1.0,1.0,0.0,108258.22,1.0,0.0,0.0
7501,694.0,1.0,47.0,4.0,0.0,2.0,1.0,0.0,197528.62,1.0,0.0,0.0
7502,681.0,0.0,58.0,8.0,93173.88,1.0,1.0,1.0,139761.25,0.0,0.0,1.0
7503,721.0,0.0,32.0,10.0,0.0,1.0,1.0,0.0,136119.96,0.0,1.0,0.0
7504,563.0,1.0,44.0,7.0,105007.31,2.0,1.0,1.0,197812.16,0.0,0.0,1.0
7505,654.0,0.0,32.0,2.0,0.0,1.0,1.0,1.0,51972.92,0.0,0.0,1.0
7506,659.0,1.0,27.0,4.0,0.0,2.0,1.0,0.0,99341.87,0.0,1.0,0.0
7507,674.0,0.0,44.0,4.0,131593.85,1.0,0.0,1.0,171345.02,0.0,1.0,0.0
7508,576.0,1.0,44.0,9.0,119530.52,1.0,1.0,0.0,119056.68,0.0,1.0,0.0
7509,566.0,1.0,54.0,4.0,118614.6,2.0,1.0,1.0,172601.62,0.0,1.0,0.0
7510,545.0,1.0,37.0,9.0,95829.13,2.0,0.0,1.0,104936.88,1.0,0.0,0.0
7511,798.0,1.0,36.0,1.0,0.0,2.0,1.0,1.0,159044.1,1.0,0.0,0.0
7512,757.0,1.0,38.0,0.0,0.0,1.0,1.0,0.0,83263.06,1.0,0.0,0.0
7513,641.0,1.0,50.0,6.0,153590.73,2.0,1.0,1.0,130910.78,1.0,0.0,0.0
7514,718.0,1.0,29.0,2.0,0.0,1.0,1.0,0.0,126336.72,1.0,0.0,0.0
7515,699.0,1.0,64.0,9.0,113109.52,1.0,1.0,0.0,27980.8,1.0,0.0,0.0
7516,623.0,0.0,35.0,0.0,130557.24,1.0,1.0,1.0,47880.71,1.0,0.0,0.0
7517,644.0,1.0,40.0,8.0,93183.19,1.0,1.0,0.0,73882.49,1.0,0.0,0.0
7518,586.0,1.0,58.0,7.0,151933.63,1.0,1.0,0.0,162960.05,0.0,1.0,0.0
7519,500.0,1.0,30.0,2.0,125495.64,2.0,1.0,1.0,68807.47,1.0,0.0,0.0
7520,583.0,0.0,42.0,7.0,0.0,2.0,1.0,0.0,144039.05,0.0,1.0,0.0
7521,595.0,0.0,26.0,8.0,118547.72,1.0,1.0,1.0,151192.18,0.0,0.0,1.0
7522,670.0,1.0,43.0,1.0,97792.21,1.0,0.0,0.0,120225.62,1.0,0.0,0.0
7523,610.0,1.0,41.0,6.0,0.0,3.0,0.0,0.0,56118.81,0.0,0.0,1.0
7524,814.0,0.0,72.0,2.0,0.0,2.0,0.0,1.0,130853.03,1.0,0.0,0.0
7525,660.0,0.0,40.0,8.0,167181.01,1.0,1.0,1.0,185156.94,0.0,1.0,0.0
7526,580.0,1.0,35.0,9.0,121355.19,1.0,0.0,1.0,35671.45,1.0,0.0,0.0
7527,850.0,0.0,81.0,1.0,0.0,2.0,1.0,1.0,59568.24,0.0,0.0,1.0
7528,676.0,1.0,35.0,0.0,0.0,2.0,0.0,0.0,139911.58,1.0,0.0,0.0
7529,578.0,1.0,46.0,5.0,113226.47,1.0,1.0,0.0,56770.76,1.0,0.0,0.0
7530,579.0,0.0,33.0,1.0,118392.75,1.0,1.0,1.0,157564.75,0.0,1.0,0.0
7531,711.0,0.0,52.0,8.0,145262.54,1.0,0.0,1.0,131473.31,1.0,0.0,0.0
7532,692.0,1.0,40.0,6.0,163505.16,1.0,0.0,0.0,90424.09,0.0,0.0,1.0
7533,760.0,0.0,33.0,1.0,118114.28,2.0,0.0,1.0,156660.21,0.0,1.0,0.0
7534,630.0,0.0,51.0,0.0,108449.23,3.0,0.0,0.0,88372.69,1.0,0.0,0.0
7535,808.0,1.0,32.0,1.0,0.0,2.0,1.0,1.0,46200.71,0.0,1.0,0.0
7536,611.0,0.0,36.0,10.0,103294.56,1.0,1.0,0.0,160548.12,1.0,0.0,0.0
7537,697.0,0.0,42.0,1.0,0.0,1.0,1.0,0.0,1262.83,1.0,0.0,0.0
7538,655.0,0.0,38.0,6.0,0.0,1.0,1.0,1.0,188639.28,0.0,0.0,1.0
7539,601.0,1.0,28.0,6.0,0.0,2.0,1.0,0.0,14665.28,1.0,0.0,0.0
7540,755.0,1.0,42.0,2.0,119919.12,1.0,1.0,0.0,156868.21,1.0,0.0,0.0
7541,553.0,1.0,37.0,1.0,0.0,1.0,1.0,0.0,30461.55,1.0,0.0,0.0
7542,723.0,1.0,28.0,4.0,0.0,2.0,1.0,1.0,123885.88,0.0,0.0,1.0
7543,507.0,0.0,34.0,4.0,0.0,2.0,1.0,1.0,60688.38,1.0,0.0,0.0
7544,777.0,1.0,43.0,1.0,0.0,2.0,1.0,0.0,21785.91,1.0,0.0,0.0
7545,566.0,1.0,34.0,3.0,0.0,1.0,0.0,0.0,188135.69,1.0,0.0,0.0
7546,732.0,1.0,26.0,7.0,0.0,2.0,1.0,0.0,154364.66,1.0,0.0,0.0
7547,697.0,0.0,42.0,10.0,0.0,2.0,1.0,0.0,61312.15,1.0,0.0,0.0
7548,555.0,1.0,29.0,4.0,128744.04,1.0,1.0,1.0,47454.93,0.0,1.0,0.0
7549,584.0,0.0,62.0,9.0,137727.34,2.0,0.0,1.0,121102.9,0.0,1.0,0.0
7550,705.0,0.0,44.0,10.0,106731.58,1.0,1.0,0.0,137419.87,1.0,0.0,0.0
7551,688.0,0.0,38.0,7.0,123544.21,1.0,1.0,1.0,157664.02,1.0,0.0,0.0
7552,626.0,0.0,37.0,2.0,133968.96,2.0,1.0,0.0,148689.65,0.0,0.0,1.0
7553,636.0,1.0,76.0,9.0,126534.6,1.0,1.0,1.0,39789.62,0.0,0.0,1.0
7554,719.0,0.0,35.0,8.0,0.0,1.0,1.0,1.0,165162.4,0.0,0.0,1.0
7555,706.0,1.0,30.0,6.0,87609.68,2.0,0.0,0.0,137674.55,0.0,0.0,1.0
7556,731.0,1.0,41.0,3.0,0.0,2.0,1.0,0.0,101371.72,0.0,0.0,1.0
7557,738.0,1.0,49.0,3.0,0.0,3.0,1.0,1.0,65066.48,1.0,0.0,0.0
7558,426.0,1.0,34.0,9.0,0.0,2.0,1.0,0.0,107876.91,0.0,0.0,1.0
7559,622.0,0.0,36.0,0.0,108960.0,2.0,1.0,0.0,111180.3,0.0,0.0,1.0
7560,701.0,0.0,30.0,2.0,0.0,2.0,1.0,0.0,115650.63,1.0,0.0,0.0
7561,512.0,1.0,51.0,6.0,144953.31,1.0,1.0,1.0,165035.17,1.0,0.0,0.0
7562,635.0,1.0,41.0,4.0,103544.88,2.0,1.0,0.0,193746.55,1.0,0.0,0.0
7563,685.0,1.0,33.0,6.0,0.0,1.0,1.0,0.0,58458.26,1.0,0.0,0.0
7564,609.0,1.0,53.0,7.0,0.0,2.0,0.0,1.0,52332.85,0.0,1.0,0.0
7565,598.0,1.0,38.0,1.0,101487.18,1.0,1.0,1.0,75959.1,1.0,0.0,0.0
7566,708.0,1.0,52.0,10.0,105355.81,1.0,1.0,0.0,123.07,0.0,0.0,1.0
7567,574.0,1.0,36.0,4.0,77967.5,1.0,1.0,0.0,167066.95,1.0,0.0,0.0
7568,629.0,1.0,44.0,5.0,0.0,4.0,0.0,0.0,117572.59,0.0,0.0,1.0
7569,422.0,0.0,54.0,4.0,0.0,2.0,1.0,1.0,7166.71,0.0,0.0,1.0
7570,656.0,1.0,28.0,8.0,120047.77,1.0,1.0,1.0,137173.39,1.0,0.0,0.0
7571,697.0,1.0,32.0,7.0,175464.85,3.0,1.0,0.0,116442.42,1.0,0.0,0.0
7572,718.0,1.0,52.0,8.0,79475.3,3.0,1.0,1.0,32421.32,0.0,1.0,0.0
7573,586.0,1.0,37.0,8.0,167735.69,2.0,0.0,1.0,104665.79,0.0,0.0,1.0
7574,481.0,0.0,37.0,8.0,0.0,2.0,1.0,0.0,44215.86,1.0,0.0,0.0
7575,749.0,0.0,33.0,1.0,74385.98,1.0,1.0,0.0,20164.47,0.0,1.0,0.0
7576,561.0,1.0,49.0,5.0,94754.0,1.0,1.0,1.0,26691.31,0.0,0.0,1.0
7577,676.0,1.0,27.0,4.0,0.0,1.0,0.0,1.0,107955.67,0.0,1.0,0.0
7578,615.0,1.0,43.0,3.0,86920.86,1.0,1.0,1.0,150048.37,1.0,0.0,0.0
7579,582.0,0.0,39.0,1.0,132077.48,2.0,1.0,0.0,192255.15,1.0,0.0,0.0
7580,601.0,1.0,40.0,10.0,127847.86,1.0,0.0,0.0,173245.68,1.0,0.0,0.0
7581,708.0,1.0,34.0,3.0,0.0,1.0,0.0,1.0,121457.88,0.0,1.0,0.0
7582,708.0,1.0,42.0,9.0,176702.36,2.0,1.0,1.0,104804.74,0.0,1.0,0.0
7583,797.0,0.0,33.0,10.0,83555.58,1.0,0.0,0.0,69767.14,1.0,0.0,0.0
7584,682.0,1.0,26.0,8.0,0.0,2.0,1.0,0.0,178373.43,0.0,0.0,1.0
7585,694.0,0.0,39.0,9.0,0.0,2.0,0.0,0.0,99924.04,1.0,0.0,0.0
7586,490.0,0.0,40.0,1.0,0.0,1.0,1.0,1.0,49594.19,0.0,0.0,1.0
7587,828.0,1.0,42.0,10.0,0.0,1.0,1.0,1.0,186071.14,0.0,0.0,1.0
7588,594.0,0.0,38.0,7.0,96858.35,1.0,1.0,0.0,77511.45,0.0,0.0,1.0
7589,579.0,1.0,33.0,1.0,0.0,2.0,1.0,1.0,54816.57,1.0,0.0,0.0
7590,723.0,0.0,35.0,0.0,0.0,2.0,0.0,1.0,61290.99,0.0,1.0,0.0
7591,619.0,0.0,42.0,8.0,132796.04,3.0,1.0,1.0,191821.35,0.0,0.0,1.0
7592,794.0,0.0,30.0,1.0,154970.54,1.0,0.0,1.0,156768.45,0.0,1.0,0.0
7593,674.0,1.0,44.0,3.0,88902.21,1.0,1.0,0.0,73731.32,1.0,0.0,0.0
7594,418.0,1.0,28.0,7.0,98738.92,1.0,1.0,0.0,122190.22,1.0,0.0,0.0
7595,502.0,1.0,33.0,8.0,0.0,2.0,1.0,1.0,123509.01,1.0,0.0,0.0
7596,678.0,0.0,50.0,6.0,0.0,1.0,1.0,0.0,8199.5,0.0,1.0,0.0
7597,599.0,1.0,40.0,10.0,137456.28,2.0,1.0,1.0,14113.11,1.0,0.0,0.0
7598,736.0,1.0,29.0,4.0,0.0,2.0,0.0,0.0,51705.01,1.0,0.0,0.0
7599,430.0,0.0,60.0,7.0,73937.02,1.0,1.0,0.0,161937.62,1.0,0.0,0.0
7600,537.0,0.0,45.0,7.0,158621.04,1.0,1.0,0.0,120892.96,0.0,0.0,1.0
7601,683.0,1.0,30.0,1.0,113257.2,1.0,1.0,1.0,65035.02,1.0,0.0,0.0
7602,828.0,1.0,31.0,9.0,0.0,1.0,0.0,1.0,164257.37,1.0,0.0,0.0
7603,691.0,0.0,29.0,9.0,116536.43,1.0,1.0,0.0,51987.99,0.0,0.0,1.0
7604,608.0,0.0,28.0,4.0,0.0,2.0,1.0,0.0,10899.63,1.0,0.0,0.0
7605,691.0,0.0,60.0,6.0,101070.69,1.0,1.0,0.0,177355.8,0.0,0.0,1.0
7606,718.0,1.0,39.0,6.0,0.0,2.0,0.0,1.0,63889.1,0.0,1.0,0.0
7607,680.0,0.0,31.0,3.0,127331.46,3.0,1.0,1.0,176433.6,0.0,0.0,1.0
7608,838.0,0.0,41.0,5.0,0.0,2.0,1.0,0.0,81313.51,0.0,0.0,1.0
7609,695.0,0.0,31.0,5.0,0.0,2.0,0.0,1.0,13998.88,1.0,0.0,0.0
7610,681.0,1.0,46.0,0.0,105969.42,1.0,1.0,0.0,5771.56,1.0,0.0,0.0
7611,762.0,1.0,36.0,5.0,119547.46,1.0,1.0,1.0,42693.65,0.0,0.0,1.0
7612,751.0,1.0,38.0,7.0,0.0,2.0,0.0,0.0,90839.61,0.0,0.0,1.0
7613,678.0,1.0,28.0,5.0,138668.18,1.0,1.0,1.0,54144.01,1.0,0.0,0.0
7614,634.0,0.0,37.0,7.0,51582.5,2.0,1.0,1.0,184312.88,1.0,0.0,0.0
7615,749.0,1.0,37.0,7.0,0.0,2.0,1.0,0.0,20306.79,0.0,0.0,1.0
7616,590.0,1.0,37.0,6.0,169902.92,1.0,1.0,1.0,128256.18,1.0,0.0,0.0
7617,610.0,0.0,27.0,4.0,87262.4,2.0,1.0,0.0,182720.07,1.0,0.0,0.0
7618,502.0,1.0,33.0,7.0,0.0,2.0,0.0,1.0,4082.52,1.0,0.0,0.0
7619,578.0,0.0,40.0,7.0,0.0,2.0,0.0,0.0,102233.73,1.0,0.0,0.0
7620,547.0,0.0,32.0,2.0,0.0,2.0,1.0,0.0,132002.83,1.0,0.0,0.0
7621,579.0,0.0,27.0,9.0,0.0,2.0,1.0,0.0,126838.7,1.0,0.0,0.0
7622,661.0,1.0,39.0,5.0,0.0,2.0,0.0,0.0,181461.46,1.0,0.0,0.0
7623,794.0,1.0,46.0,6.0,0.0,2.0,1.0,0.0,195325.74,1.0,0.0,0.0
7624,719.0,1.0,61.0,5.0,0.0,2.0,0.0,1.0,29132.43,1.0,0.0,0.0
7625,728.0,0.0,69.0,1.0,0.0,2.0,1.0,1.0,131804.86,0.0,1.0,0.0
7626,598.0,1.0,19.0,3.0,150348.37,1.0,1.0,1.0,173784.04,0.0,1.0,0.0
7627,822.0,0.0,46.0,3.0,115074.02,2.0,1.0,0.0,26249.86,0.0,0.0,1.0
7628,670.0,0.0,40.0,3.0,0.0,1.0,1.0,1.0,182650.15,1.0,0.0,0.0
7629,850.0,1.0,28.0,8.0,99986.98,1.0,1.0,0.0,196582.55,0.0,1.0,0.0
7630,723.0,0.0,68.0,3.0,110357.0,1.0,0.0,0.0,141977.54,0.0,1.0,0.0
7631,705.0,1.0,42.0,8.0,166685.92,2.0,1.0,1.0,55313.51,0.0,0.0,1.0
7632,677.0,1.0,40.0,7.0,95312.8,1.0,1.0,1.0,62944.75,1.0,0.0,0.0
7633,736.0,1.0,43.0,4.0,202443.47,1.0,1.0,0.0,72375.03,0.0,1.0,0.0
7634,661.0,0.0,47.0,0.0,109493.62,1.0,0.0,0.0,188324.01,0.0,1.0,0.0
7635,501.0,1.0,38.0,9.0,88977.39,2.0,0.0,1.0,133403.07,1.0,0.0,0.0
7636,516.0,0.0,29.0,2.0,104982.57,1.0,1.0,0.0,157378.5,0.0,1.0,0.0
7637,517.0,0.0,59.0,8.0,154110.99,2.0,1.0,0.0,101240.08,1.0,0.0,0.0
7638,766.0,1.0,32.0,6.0,185714.28,1.0,1.0,1.0,102502.5,0.0,1.0,0.0
7639,520.0,0.0,23.0,3.0,116022.53,2.0,1.0,1.0,37577.66,1.0,0.0,0.0
7640,541.0,1.0,46.0,6.0,0.0,2.0,1.0,1.0,83456.67,0.0,1.0,0.0
7641,790.0,0.0,34.0,2.0,164011.48,1.0,1.0,0.0,199420.41,1.0,0.0,0.0
7642,797.0,1.0,31.0,9.0,0.0,2.0,1.0,1.0,24748.89,1.0,0.0,0.0
7643,811.0,1.0,40.0,1.0,101514.89,1.0,1.0,1.0,121765.0,0.0,0.0,1.0
7644,722.0,0.0,32.0,4.0,0.0,2.0,1.0,1.0,113666.48,1.0,0.0,0.0
7645,675.0,1.0,28.0,9.0,0.0,1.0,1.0,0.0,134110.93,0.0,1.0,0.0
7646,660.0,1.0,39.0,9.0,134599.33,2.0,1.0,0.0,183095.87,0.0,0.0,1.0
7647,566.0,1.0,32.0,10.0,147511.26,1.0,1.0,1.0,159891.03,1.0,0.0,0.0
7648,768.0,1.0,25.0,0.0,78396.08,1.0,1.0,1.0,8316.19,0.0,0.0,1.0
7649,610.0,0.0,31.0,5.0,0.0,2.0,0.0,0.0,63736.36,1.0,0.0,0.0
7650,715.0,0.0,31.0,3.0,110581.29,1.0,1.0,1.0,94715.24,0.0,1.0,0.0
7651,750.0,1.0,42.0,8.0,151836.36,2.0,1.0,0.0,68695.38,0.0,1.0,0.0
7652,431.0,1.0,45.0,5.0,83624.55,2.0,0.0,0.0,36899.62,1.0,0.0,0.0
7653,704.0,1.0,24.0,2.0,148197.15,2.0,1.0,0.0,182775.08,0.0,0.0,1.0
7654,535.0,0.0,30.0,5.0,122924.75,1.0,0.0,0.0,62390.59,1.0,0.0,0.0
7655,614.0,0.0,38.0,4.0,72594.0,1.0,1.0,1.0,76042.48,1.0,0.0,0.0
7656,748.0,1.0,38.0,4.0,115221.36,1.0,0.0,1.0,70956.75,0.0,1.0,0.0
7657,492.0,1.0,51.0,8.0,117808.74,2.0,1.0,1.0,67311.12,1.0,0.0,0.0
7658,573.0,1.0,40.0,7.0,147754.68,1.0,1.0,1.0,110454.46,0.0,0.0,1.0
7659,706.0,0.0,53.0,3.0,0.0,3.0,0.0,0.0,88479.02,1.0,0.0,0.0
7660,680.0,1.0,31.0,10.0,113292.17,1.0,1.0,1.0,122639.73,0.0,0.0,1.0
7661,458.0,1.0,36.0,5.0,0.0,2.0,1.0,0.0,79723.78,0.0,1.0,0.0
7662,612.0,1.0,44.0,2.0,115163.38,1.0,1.0,1.0,97677.52,0.0,1.0,0.0
7663,809.0,1.0,50.0,10.0,118098.62,1.0,1.0,1.0,100720.02,1.0,0.0,0.0
7664,590.0,1.0,39.0,9.0,0.0,2.0,1.0,1.0,104730.52,1.0,0.0,0.0
7665,602.0,1.0,35.0,8.0,0.0,1.0,1.0,1.0,22499.29,0.0,0.0,1.0
7666,540.0,1.0,37.0,0.0,120825.7,1.0,1.0,0.0,28257.89,1.0,0.0,0.0
7667,494.0,1.0,25.0,6.0,0.0,2.0,0.0,1.0,109988.09,1.0,0.0,0.0
7668,797.0,1.0,29.0,1.0,0.0,1.0,0.0,1.0,149991.32,0.0,1.0,0.0
7669,526.0,1.0,61.0,6.0,133845.28,2.0,1.0,1.0,45180.8,0.0,0.0,1.0
7670,631.0,1.0,38.0,7.0,0.0,2.0,1.0,0.0,181605.85,1.0,0.0,0.0
7671,576.0,0.0,29.0,5.0,108541.04,1.0,1.0,1.0,126469.09,1.0,0.0,0.0
7672,405.0,1.0,39.0,10.0,0.0,1.0,1.0,0.0,160810.85,1.0,0.0,0.0
7673,555.0,1.0,30.0,1.0,0.0,2.0,0.0,0.0,88146.86,0.0,0.0,1.0
7674,750.0,0.0,37.0,2.0,113817.06,1.0,0.0,0.0,88333.74,1.0,0.0,0.0
7675,665.0,1.0,28.0,8.0,137300.23,1.0,1.0,0.0,90174.83,0.0,0.0,1.0
7676,640.0,1.0,37.0,5.0,158024.38,1.0,1.0,0.0,81298.09,1.0,0.0,0.0
7677,457.0,0.0,33.0,7.0,127837.54,1.0,0.0,1.0,60013.17,1.0,0.0,0.0
7678,695.0,1.0,36.0,4.0,161533.0,1.0,1.0,0.0,100940.91,1.0,0.0,0.0
7679,645.0,1.0,31.0,7.0,161171.7,2.0,1.0,0.0,12599.94,0.0,0.0,1.0
7680,647.0,1.0,32.0,9.0,80958.36,1.0,1.0,1.0,128590.73,0.0,0.0,1.0
7681,808.0,1.0,25.0,7.0,0.0,2.0,0.0,1.0,23180.37,1.0,0.0,0.0
7682,641.0,1.0,33.0,2.0,146193.6,2.0,1.0,1.0,55796.83,0.0,0.0,1.0
7683,700.0,1.0,29.0,8.0,0.0,2.0,0.0,1.0,152097.02,0.0,1.0,0.0
7684,660.0,1.0,26.0,4.0,115021.76,1.0,0.0,1.0,162443.05,0.0,0.0,1.0
7685,615.0,1.0,41.0,1.0,126773.43,1.0,1.0,1.0,55551.26,0.0,1.0,0.0
7686,705.0,0.0,40.0,3.0,92889.91,1.0,1.0,1.0,109496.69,1.0,0.0,0.0
7687,718.0,1.0,48.0,9.0,0.0,2.0,1.0,1.0,72105.63,1.0,0.0,0.0
7688,754.0,1.0,61.0,5.0,146622.35,1.0,1.0,1.0,41815.22,0.0,1.0,0.0
7689,713.0,1.0,45.0,4.0,131038.14,1.0,1.0,0.0,74005.04,1.0,0.0,0.0
7690,587.0,0.0,46.0,6.0,88820.29,1.0,0.0,0.0,70224.34,0.0,0.0,1.0
7691,569.0,1.0,31.0,1.0,115406.97,1.0,0.0,0.0,145528.22,1.0,0.0,0.0
7692,568.0,0.0,38.0,3.0,132951.92,1.0,0.0,1.0,124486.28,0.0,1.0,0.0
7693,634.0,1.0,74.0,5.0,108891.7,1.0,1.0,0.0,10078.02,0.0,1.0,0.0
7694,770.0,0.0,46.0,5.0,141788.63,2.0,0.0,0.0,164967.21,0.0,0.0,1.0
7695,676.0,0.0,64.0,4.0,116954.32,1.0,1.0,1.0,91149.48,0.0,1.0,0.0
7696,723.0,0.0,47.0,10.0,90450.0,2.0,0.0,0.0,103379.31,0.0,1.0,0.0
7697,614.0,0.0,39.0,8.0,125997.22,1.0,1.0,1.0,128049.34,0.0,0.0,1.0
7698,601.0,0.0,41.0,3.0,0.0,2.0,1.0,0.0,54342.83,1.0,0.0,0.0
7699,592.0,1.0,60.0,9.0,0.0,4.0,1.0,1.0,13614.01,0.0,0.0,1.0
7700,605.0,0.0,36.0,9.0,0.0,2.0,0.0,1.0,35521.63,0.0,0.0,1.0
7701,752.0,0.0,31.0,4.0,144637.86,2.0,1.0,0.0,40496.72,1.0,0.0,0.0
7702,677.0,0.0,29.0,3.0,86616.35,1.0,0.0,0.0,91903.9,1.0,0.0,0.0
7703,850.0,1.0,31.0,8.0,0.0,2.0,1.0,0.0,178667.7,0.0,1.0,0.0
7704,608.0,0.0,48.0,2.0,127924.25,2.0,1.0,0.0,32202.61,0.0,0.0,1.0
7705,786.0,0.0,34.0,9.0,0.0,2.0,1.0,0.0,117034.32,1.0,0.0,0.0
7706,777.0,0.0,29.0,9.0,131240.61,1.0,1.0,1.0,163746.09,0.0,0.0,1.0
7707,667.0,1.0,31.0,5.0,0.0,2.0,1.0,1.0,20346.69,0.0,0.0,1.0
7708,848.0,1.0,35.0,5.0,120046.74,2.0,1.0,0.0,84710.65,1.0,0.0,0.0
7709,486.0,0.0,39.0,8.0,97819.36,1.0,0.0,1.0,120531.31,0.0,0.0,1.0
7710,598.0,0.0,64.0,1.0,62979.93,1.0,1.0,1.0,152273.57,1.0,0.0,0.0
7711,506.0,0.0,40.0,3.0,0.0,1.0,1.0,1.0,144345.58,0.0,1.0,0.0
7712,612.0,1.0,46.0,9.0,161450.03,1.0,1.0,1.0,96961.0,1.0,0.0,0.0
7713,545.0,1.0,30.0,3.0,0.0,2.0,1.0,0.0,170307.43,1.0,0.0,0.0
7714,793.0,1.0,56.0,8.0,119496.25,2.0,1.0,0.0,29880.99,1.0,0.0,0.0
7715,682.0,0.0,30.0,9.0,0.0,2.0,1.0,1.0,195104.91,1.0,0.0,0.0
7716,517.0,1.0,62.0,1.0,43772.66,3.0,1.0,0.0,187756.24,1.0,0.0,0.0
7717,684.0,1.0,32.0,9.0,100249.41,2.0,0.0,1.0,67599.69,0.0,0.0,1.0
7718,692.0,1.0,46.0,2.0,0.0,2.0,1.0,1.0,105983.09,1.0,0.0,0.0
7719,740.0,0.0,60.0,5.0,108028.08,2.0,0.0,0.0,25980.42,0.0,1.0,0.0
7720,666.0,1.0,71.0,1.0,53013.29,2.0,1.0,1.0,112222.64,1.0,0.0,0.0
7721,693.0,1.0,68.0,2.0,0.0,2.0,1.0,1.0,59864.96,0.0,1.0,0.0
7722,757.0,1.0,33.0,1.0,122088.67,1.0,1.0,0.0,42581.09,0.0,1.0,0.0
7723,684.0,1.0,18.0,9.0,90544.0,1.0,0.0,1.0,4777.23,0.0,0.0,1.0
7724,691.0,1.0,35.0,6.0,0.0,2.0,0.0,1.0,178038.17,1.0,0.0,0.0
7725,842.0,1.0,44.0,3.0,141252.18,4.0,0.0,1.0,128521.16,1.0,0.0,0.0
7726,482.0,0.0,35.0,5.0,147813.05,2.0,0.0,0.0,109029.72,1.0,0.0,0.0
7727,735.0,1.0,55.0,6.0,134140.68,1.0,1.0,0.0,2267.88,1.0,0.0,0.0
7728,681.0,0.0,63.0,7.0,0.0,2.0,1.0,1.0,55054.48,1.0,0.0,0.0
7729,616.0,0.0,31.0,8.0,0.0,1.0,0.0,1.0,76456.17,1.0,0.0,0.0
7730,850.0,0.0,35.0,2.0,128548.49,4.0,1.0,0.0,75478.95,1.0,0.0,0.0
7731,635.0,1.0,43.0,10.0,122198.21,2.0,0.0,1.0,179144.54,0.0,1.0,0.0
7732,638.0,1.0,42.0,8.0,145177.84,1.0,1.0,0.0,193471.74,0.0,0.0,1.0
7733,820.0,0.0,31.0,2.0,94222.53,1.0,1.0,0.0,103570.8,0.0,1.0,0.0
7734,694.0,0.0,58.0,1.0,143212.22,1.0,0.0,0.0,102628.56,1.0,0.0,0.0
7735,713.0,1.0,41.0,3.0,0.0,2.0,1.0,0.0,55772.04,0.0,1.0,0.0
7736,543.0,1.0,41.0,6.0,143350.41,1.0,1.0,1.0,192070.16,1.0,0.0,0.0
7737,649.0,0.0,41.0,3.0,130931.83,1.0,1.0,1.0,144808.37,1.0,0.0,0.0
7738,777.0,0.0,30.0,4.0,137851.31,1.0,1.0,0.0,5008.23,1.0,0.0,0.0
7739,561.0,1.0,33.0,6.0,0.0,2.0,0.0,0.0,173680.39,0.0,0.0,1.0
7740,724.0,1.0,41.0,5.0,0.0,1.0,0.0,1.0,115753.94,0.0,0.0,1.0
7741,665.0,0.0,51.0,8.0,0.0,1.0,1.0,1.0,38928.48,1.0,0.0,0.0
7742,441.0,1.0,60.0,1.0,140614.15,1.0,0.0,1.0,174381.23,0.0,0.0,1.0
7743,579.0,1.0,22.0,3.0,118680.57,1.0,1.0,1.0,49829.8,0.0,1.0,0.0
7744,777.0,1.0,35.0,7.0,122917.69,1.0,1.0,1.0,76169.68,1.0,0.0,0.0
7745,739.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,133465.57,1.0,0.0,0.0
7746,660.0,1.0,40.0,5.0,131754.11,2.0,1.0,1.0,38761.61,1.0,0.0,0.0
7747,554.0,0.0,35.0,8.0,0.0,2.0,1.0,1.0,176779.46,1.0,0.0,0.0
7748,850.0,0.0,24.0,6.0,0.0,2.0,1.0,1.0,13159.9,0.0,1.0,0.0
7749,842.0,0.0,35.0,9.0,119948.09,1.0,1.0,0.0,48217.97,1.0,0.0,0.0
